 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89
尿道炎 -0.23357694 -0.055466365 -0.08396071 0.3671148 -0.06722546 0.47482482 -0.57417357 -0.012636255 0.364447 0.40934426 0.13268928 -0.25405985 0.73140544 -0.15407711 -0.3816569 -0.5707547 -0.00069726165 0.35092825 0.35895693 0.047421146 1.8588302 0.26621765 0.18969278 0.5440725 0.0010643193 -0.17398396 0.18140934 0.12322685 0.7059115 0.36433002 0.5652472 0.22564743 0.06995397 0.5369922 -0.19702907 0.120929696 0.116972715 -0.5272806 -0.059840653 0.5104676 0.48082215 -0.5108445 0.12902153 -0.5297899 0.4388629 0.09694039 0.30213717 0.22017834 0.50885683 -0.11514063 -0.18232684 0.08382773 -0.31790978 0.33022392 -0.04773949 -0.01787279 -0.16655107 0.04742376 0.43340978 -0.24028163 -0.04030129 0.2568721 -0.2691635 -0.44947106 -0.14568062 0.62816 -0.3795884 -0.54295963 0.12611622 0.24568218 -0.3139854 0.32536387 -0.4880792 0.7016868 0.36736983 0.48948604 0.070218764 -0.58311784 -0.32248005 -0.25275823 -0.013364429 -0.011630161 -0.15926626 -0.07354525 0.3877276 0.1930557 0.43212792 -0.5713731 0.48065698 -0.39147907
尿道結石 -0.37592947 0.11863826 0.030668126 -0.32323903 0.060142223 0.36659408 -1.3787143 -0.097045206 0.41644204 0.3231846 0.07731132 0.2428887 -0.12655501 -0.36901596 -0.2945481 -1.375918 -0.074648865 -0.07430262 0.52541363 0.21763913 1.1920254 0.31271476 -0.3417145 0.26327828 -0.17942666 0.12881914 -0.15294781 -0.15195826 0.18030609 -0.1442881 0.19461124 0.23473588 0.17852287 0.18070784 -0.6715968 -0.6174632 0.27114746 -0.2648377 -0.035559796 0.15935422 0.2510361 0.17750338 0.22363363 -0.07832595 -0.092237696 0.047187135 0.27105525 -0.18386716 0.3031549 0.13803388 0.038875494 -0.17857805 0.04258461 -0.09102664 0.030690935 -0.23072375 -0.16021436 0.21763879 0.38777635 -0.1248745 -0.6741145 0.34019458 -0.4712234 0.27808952 -0.2771347 1.4343395 -0.13426852 -0.1708281 0.12339893 -0.14060621 -0.4114637 0.24281226 -0.26396745 0.40951702 0.19852695 0.26674762 0.37345088 -0.25377187 0.35581633 0.021565761 0.00478068 0.057477456 -0.38780805 -0.0988233 -0.021749964 -0.0013628507 -0.090998404 -1.386453 0.26354137 -0.43539
前列腺炎 0.16380997 0.15797153 0.060200665 -0.010937687 -0.32409182 -0.10209606 -1.0859276 0.081418134 0.5118901 0.35403466 0.32296664 -0.33980504 0.20209475 -0.17565338 0.042384084 -1.08107 0.21399945 0.19251996 0.20910172 0.59907734 1.7742546 0.43259296 0.11673826 0.40819964 -0.019916609 -0.48159146 0.14008921 0.1859716 0.34112784 0.44661233 0.6013729 0.10617938 -0.097005114 0.16418228 0.11718198 -0.19455282 0.040959127 -0.43851203 0.19000736 0.27830425 0.546272 -0.1545052 -0.18604755 -0.11586663 0.17022203 -0.06714801 0.33734354 -0.11531989 0.18278001 0.15208986 0.1209396 -0.34900767 -0.1711658 0.2427909 0.17314889 -0.101190984 0.11808465 0.59907794 0.034790397 0.32375553 0.034498528 0.43276384 -0.05754721 -0.28933436 0.17174803 1.1744586 -0.33559462 -0.10238488 0.14380085 0.13128442 0.039907843 0.50494754 -0.5194655 0.54034495 0.38364545 0.5142717 0.3907654 -0.34059346 0.14006522 -0.19950266 0.13683395 -0.37811297 -0.2565284 -0.004946689 -0.092415616 0.19315103 0.10499673 -1.0940264 0.5376288 -0.13267958
前列腺增生 -0.042055544 0.25593987 -0.16350599 0.102787085 -0.38524306 0.057683688 -1.9555676 -0.07241287 0.091720685 0.28678533 -0.16200204 0.12981977 0.010841365 0.051149607 -0.056802608 -1.9529222 0.15080866 -0.03004824 -0.06399461 -0.1437378 1.4437276 -0.079954505 -0.18016301 -0.27118576 -0.20774157 -0.10496269 0.2585792 -0.24453177 -0.26515794 -0.2485411 -0.04868509 0.18180244 0.29156 0.13999665 -0.3323289 -0.21414998 -0.3948822 0.2659494 -0.42598486 -0.42798248 -0.23889537 0.0136346 0.3085633 0.15331757 0.15031263 0.1404525 -0.13360015 0.05257574 -0.3010224 -0.08386328 -0.19593135 -0.061866283 0.15028529 0.19744806 0.0025422499 -0.5165852 -0.18581186 -0.14373812 0.35404047 0.065340385 -0.02560138 0.23545186 -0.08406233 0.054670062 0.14175756 2.0026433 -0.13975036 -0.07648692 -0.028760651 0.26512194 0.11274513 0.13406053 0.25156134 -0.26636338 -0.5360189 -0.25440827 0.18421194 0.28124097 0.2901809 0.036738537 0.08168843 -0.22265972 -0.19608024 -0.08002634 0.06023994 0.24656998 -0.26068175 -1.9565973 -0.24845429 -0.23403081
面色灰暗 -0.047486674 0.16616625 -0.14897002 0.37557524 0.26680347 -0.17985693 -1.026499 -0.28917092 0.13958985 0.12185319 0.16563448 -0.30837154 0.27294928 -0.37006378 -0.18912332 -1.0233755 0.37752676 0.29629543 -0.07819672 0.26738364 1.5856122 0.37079015 0.187055 0.045385942 -0.23203968 -0.39132208 0.15167771 0.03385828 -0.04597192 0.26260433 0.50634414 0.19260831 -0.21672815 0.02343158 -0.047390185 -0.16966955 -0.093845874 -0.051246192 0.44808367 0.15430455 0.07676649 -0.10011989 0.029079659 -0.06834922 0.19826423 -0.3569565 0.21757142 -0.2778539 0.034581315 -0.08456421 -0.17404316 0.15741833 -0.35685655 0.052520216 -0.3615794 -0.38894716 -0.09790007 0.2673816 -0.20875624 0.35669258 -0.2152337 0.11863506 -0.06597924 0.104182705 -0.046228305 1.0954472 0.010441461 -0.022428326 0.26991212 0.2602569 -0.36845952 0.36026558 -0.07866236 0.59537446 0.5117602 0.07866397 0.22907361 -0.04253443 0.17711471 -0.0068489253 0.18301395 0.066196576 -0.1595848 0.16634266 -0.06155229 0.11844932 0.17507626 -1.0417031 0.088116676 0.32002565
面色較黑 -0.31573215 0.27084714 -0.20457241 0.15295112 0.018899178 -0.26686725 -0.9963629 -0.23616958 -0.10244602 0.35888502 -0.19733176 0.19037068 0.4569413 -0.29307196 -0.18105446 -0.9929742 0.1795527 0.1775854 0.03333066 0.33928075 1.3075349 0.5583374 0.06750689 -0.05571451 -0.36157233 -0.010706346 -0.0066881734 -0.022221563 -0.2750183 -0.059589207 0.13303435 0.19086525 -0.06652495 -0.15234557 -0.32120612 -0.044650577 0.094117895 0.069752455 0.18351121 0.15548503 -0.1160787 -0.048153616 0.19960605 0.11550165 0.32455155 0.00083060237 0.12915337 -0.5168419 -0.22093269 -0.039170414 0.042885687 -0.1987068 -0.15899788 -0.17944376 0.0003319985 -0.5873655 -0.14874016 0.33927667 -0.04457336 0.15783416 0.13089466 -0.1188135 -0.04541883 0.4593444 -0.12287582 1.0658463 0.08660922 0.07693758 0.29114476 0.31896868 -0.3238857 0.13216203 0.10356403 0.57489926 0.5311173 -0.10136817 -0.010830933 0.016675869 -0.07874041 -0.03516775 0.14037104 -0.4142354 0.00785468 -0.074359864 0.1609315 0.207312 0.091676585 -1.014663 -0.11090173 -0.05792317
帶下如水樣 -0.28742215 -0.07957391 -0.19053082 -0.10666791 -0.25587496 -0.044326942 -2.0566084 -0.31844783 -0.32238793 0.3838267 -0.024611061 -0.10747304 -0.40779674 -0.19209583 -0.29840997 -2.0539777 -0.038580377 -0.0524092 0.17278516 0.03963283 1.4471982 0.021142282 0.05441877 -0.13153926 0.05594935 -0.29158902 0.13472545 -0.031677037 -0.39492282 -0.23651871 0.46020073 0.20945239 0.012594558 0.1989802 -0.64591986 -0.28219074 -0.5923447 0.11725143 0.07918884 -0.17666237 -0.079952054 -0.032377854 0.26089355 -0.087973036 0.26707882 0.036619384 0.071901076 -0.51584375 -0.003620775 0.17445679 -0.62610775 -0.12214139 0.26402313 -0.38631147 -0.115957245 -0.28549245 -0.18384157 0.039632563 -0.16046192 -0.16831212 0.27271968 0.029259183 -0.29672378 0.12962814 -0.17392111 2.1040635 -0.09210655 -0.28919935 -0.20948187 0.439502 -0.31771362 0.30822176 0.080762066 -0.049360994 -0.28034052 -0.08023638 0.5020601 0.16720779 0.23895462 0.045576375 0.046773773 -0.12681486 -0.2036701 -0.27499902 -0.33049145 0.1383509 -0.1396731 -2.0598195 -0.07080404 -0.10767091
帶下色黃且夾雜膿血 0.087530375 0.16986337 -0.29543203 -0.08729273 0.21289289 -0.14949512 -1.9832033 -0.09866717 -0.08069344 0.16320834 0.12222947 -0.054266572 -0.028674047 -0.13466218 -0.048550125 -1.9797246 -0.3258415 0.18241432 0.29861555 -0.0735658 1.4741653 0.40007365 0.077270076 0.02411947 0.038651206 -0.013126942 0.0318561 -0.19850203 -0.058742203 0.09449354 0.30480206 0.20562 0.2999961 0.30503288 -0.1945453 0.13025258 0.22446401 -0.022084475 -0.2284474 0.17395063 0.0028962395 0.108249746 0.16028832 -0.38918957 0.44287312 -0.29953033 0.10409385 -0.00786404 0.106502675 0.025916478 -0.138621 -0.041562546 0.2107193 0.15661131 0.095385864 0.0620723 0.2630305 -0.07356584 -0.05308208 0.0479082 -0.20003343 0.21638238 -0.2826251 0.018997462 -0.25757873 2.0630066 0.11181078 -0.36204135 0.10693175 0.092319444 -0.4472588 0.19339842 -0.015968848 0.4566013 0.0010975413 0.018568587 0.12830974 -0.027454568 0.031827305 -0.23676632 -0.06961042 0.22855963 -0.15904415 -0.17616491 0.12948556 -0.031140674 -0.19507563 -2.0018768 0.015262498 -0.10435357
習慣性流產 -0.2183356 0.28938976 -0.19088316 0.03867047 -0.09289796 0.0646946 -1.9272808 -0.24932449 0.010860018 0.16325782 -0.1675149 -0.13596769 -0.0021572104 0.17212136 0.106623985 -1.9241725 0.088658325 0.13445953 0.32410055 -0.16230252 1.5482868 0.14579931 -0.0715514 -0.20594679 -0.07017363 -0.19447415 -0.046393096 -0.10270244 -0.083975434 -0.12989905 0.25143966 -0.0075348658 -0.07979342 0.3113977 -0.10438168 0.17106824 -0.1397518 0.20592055 0.0679434 -0.04679493 -0.18848257 -0.10941169 0.20644692 -0.117666505 -0.008311207 0.24413873 -0.09908517 -0.24044952 -0.08196852 0.118165836 -0.30061063 -0.054386925 0.24015601 -0.36064786 -0.2283874 -0.18149377 -0.10591114 -0.16230254 -0.38873333 0.2446796 0.048654675 0.3267976 -0.46804062 -0.12724416 -0.2896492 1.9894606 -0.20837332 -0.06310128 -0.0780617 0.21678217 -0.278163 0.44920543 0.19721316 0.1313012 -0.19307558 -0.19877577 0.35994446 0.20030066 0.31612813 0.08265265 0.09963383 0.065011635 -0.6051748 0.10448176 0.041849673 0.07152537 0.059182707 -1.9363735 -0.19435138 -0.015008005
頻尿 -0.14145923 0.22206531 0.07293504 0.012478489 -0.36066225 -0.23886922 -1.4601898 -0.27395687 0.31862673 0.09685608 -0.16508314 0.15556408 0.15414958 -0.20612545 0.100050814 -1.4570804 0.1836731 0.2592579 -0.047549177 0.11363358 1.6394731 0.49802306 -0.11154113 -0.12894922 -0.035414606 -0.17024516 0.01900828 0.15292384 -0.08566469 -0.19217157 0.5007601 0.041612603 -0.120912716 0.0604139 -0.31732592 -0.33854654 -0.123314895 0.13657828 0.0728705 -0.09077181 -0.1568784 0.006303754 0.20556024 -0.15244849 0.26807168 0.14991842 -0.11568638 -0.54939204 -0.20079902 -0.00048265042 -0.14203322 -0.20601948 -0.11530297 -0.067269206 -0.09950949 -0.06111873 -0.18827422 0.1136314 -0.17319092 -0.16633265 -0.13927314 -0.20794839 0.10393277 0.336219 0.20115733 1.514153 0.15791577 -0.19175929 0.28956315 0.3534417 -0.3965191 -0.11314387 0.15685016 0.49007934 0.35120896 -0.15681742 0.066777974 0.10854172 0.1750078 -0.12430613 0.2901447 -0.11436151 -0.30257922 0.029410943 -0.16410835 0.13870107 -0.18017444 -1.461822 -0.16185033 -0.06572414
中膂俞穴 -0.2983606 -0.19274232 0.19549376 -0.057933133 0.24431382 -0.49169886 0.30037433 -0.07256347 -0.118464045 0.23292983 0.250808 -0.33414164 0.084335 -0.5760328 0.23650095 0.30179507 0.18909942 -0.009611802 -0.1222794 -0.08951114 -0.26364994 -1.3237498 -0.034255914 0.16262123 0.21946855 0.18044348 -0.06160134 -0.31490353 -0.04613894 0.24674109 0.2237071 0.15732679 0.20507517 0.20991845 0.56393695 -0.20153034 0.09127062 -0.17294876 0.073887065 0.1125314 0.21349685 0.17418572 0.13498603 0.0038527304 0.10941566 -0.23299809 0.08353253 -0.09005038 0.014477192 -0.40836623 0.3788458 0.21441492 -0.10199091 0.517485 -0.22574106 0.17191775 0.2908651 -0.08951068 -0.040636204 0.7166263 -0.39935198 0.44003186 0.22374362 -0.07893458 -0.00447142 -0.27313837 -0.2546859 -0.3908025 -0.252048 0.07904682 -0.2156586 0.06016773 -0.20256893 -1.5445484 -0.3220617 0.20024347 0.21244015 -0.14807364 0.22712144 -0.10103341 0.36017796 -0.028804312 -0.26785788 -0.39135298 -0.12097692 0.09858634 0.13277785 0.29421258 0.20722659 0.3003071
腰骶痛 -0.39197156 -0.18150622 0.1742156 0.04085903 0.086660035 -0.2736422 -1.465307 -0.2860715 0.25488758 0.03494544 0.37418804 -0.32186732 0.11470277 -0.34581184 -0.23204026 -1.4610405 -0.09964399 0.065698065 0.1374978 0.62339056 1.735873 0.48539075 0.35121304 0.34072524 -0.26772755 0.029311035 -0.3976829 0.16133028 0.1451562 0.25322923 0.23979221 0.16452184 0.06699374 0.2611838 0.39089116 -0.47554407 0.36332715 -0.3465612 0.4429723 0.20371842 0.35816357 0.65545267 -0.12794629 -0.049786903 0.18838386 -0.21874614 0.22705604 -0.42818537 0.009224863 -0.094808005 0.45097527 0.43600193 -0.3077417 0.28345385 -0.41435874 -0.18618514 0.036989294 0.62338984 0.05725275 -0.17089102 -0.4462022 0.50058943 0.3853348 -0.30829787 0.060071222 1.5515945 -0.25997576 -0.66455513 -0.22319941 0.17301784 -0.05024092 -0.024668168 -0.3584326 0.549466 0.52526957 0.3579949 0.2678123 -0.33039543 0.096512094 -0.3487249 0.22435537 0.030045656 -0.14255981 -0.34705216 -0.0005739958 0.095564626 0.16272114 -1.4863156 0.35878113 -0.01545066
中樞穴 -0.10306432 -0.28727713 0.24744919 0.036093116 -0.21799572 -0.5392025 0.25578326 0.24618624 -0.17763026 -0.09151431 0.21717817 0.06381281 0.18286617 0.03348022 0.16607183 0.2554219 -0.22749737 -0.13886723 -0.5369341 0.17508753 -0.42390856 -1.0031244 0.46140778 0.28113943 0.10626971 0.25709978 -0.209519 0.03854181 0.2899261 0.14918189 -0.4297989 0.2967635 0.07146942 -0.41199985 0.13434666 0.039007112 0.017452218 -0.27562073 0.24635708 0.2891356 0.2748407 -0.2040266 0.15132897 -0.32734552 -0.21233112 0.24040388 0.044795617 0.33772135 0.52011853 0.0028683026 -0.18039893 0.17489602 -0.31646004 -0.24884135 0.25146642 0.2866864 -0.20731357 0.17508852 0.3833802 0.11450091 -0.10815478 -0.13459828 -0.10991096 -0.0961574 -0.070922844 -0.28430685 -0.3473472 0.20667638 -0.03093255 0.018385394 -0.016789086 0.19279762 -0.2733718 -1.213317 -0.49386755 0.27235267 0.41063148 -0.30336493 -0.072450384 -0.050605517 -0.086575456 0.142125 0.09690763 0.023144573 0.087135494 -0.51461834 -0.041589167 0.2762344 0.2738344 -0.028990475
中衝穴 -0.06583373 -0.4525602 0.29586598 -0.3935777 0.6761318 0.005863871 0.259835 -0.31957993 0.37813598 -0.16958578 0.21539724 0.27345124 0.2293895 0.5083653 -0.057923615 0.25914216 0.06907577 -0.39962995 -0.30554932 0.2211661 -0.57762766 -0.9878618 -0.104833774 0.36075658 -0.3605466 0.2656251 0.059833273 -0.48783866 -0.23574454 0.46670103 -0.36506975 0.14465523 0.13623708 0.027517747 -0.1691141 0.12662023 0.27751386 -0.36861226 0.14061363 0.16703276 0.40445563 -0.7187453 0.28579405 0.6019649 -0.17788713 -0.18296856 0.28409615 -0.09225361 0.14284459 -0.21646066 0.08733487 0.05308191 0.08159464 0.29698986 -0.17392384 0.19363056 -0.5796787 0.22116517 -0.0025966088 0.6659795 -0.12933224 -0.45560175 0.08988255 -0.39771914 0.013127623 -0.2769111 0.11002804 0.098071024 -0.03991438 0.20120026 -0.048438158 -0.08659868 -0.39095956 -1.2410624 -0.49498263 0.38841486 0.06150444 -0.3447409 -0.058561 -0.4525875 0.037079673 -0.77634746 -0.11194223 0.10162258 0.17258482 -0.22249164 0.42317483 0.26439068 0.39569706 -0.1096235
小兒驚風 -0.088639915 -0.14492114 0.80984896 -0.15627146 0.5342152 -0.45204595 -1.1088923 0.070325635 0.31021023 -0.41747856 0.47189376 0.47552648 0.6237177 -0.20634212 -0.024618391 -1.1094114 0.14075506 0.011420688 -0.3323657 0.3324854 1.4951658 0.43179402 0.38136515 0.33404842 -0.07922583 0.20109364 0.07660778 0.15246896 0.13318136 0.37262365 -0.020160845 0.25774914 0.28663766 0.15897624 -0.37351322 0.20144112 0.17611662 -0.34009445 0.28265876 0.31394172 0.36090556 -0.5386477 -0.05868871 0.102664635 0.12442885 0.15254584 0.4100302 0.14979382 0.35896575 -0.23940931 -0.030029366 0.083695725 -0.3984493 0.24173065 -0.5000458 0.196775 -0.13558953 0.33248502 0.122473024 0.3706961 -0.42725128 -0.15382877 0.28280208 0.30310312 -0.020874312 1.0463312 0.35005748 -0.23093005 0.20778787 0.10438386 0.051112678 0.064588495 -0.36180004 0.6380766 0.56198084 0.3619287 0.18214324 -0.32513958 -0.24417321 -0.29634526 0.06265407 -0.341666 0.47988623 -0.004447251 -0.5107841 -0.085370146 0.41998392 -1.0590104 0.37033847 0.22146703
中風昏迷 0.0055964403 0.2091677 0.17351387 -0.37073746 0.20097739 -0.12495595 -2.4513745 -0.21187118 -0.13149194 0.12888815 -0.37213677 -0.00783275 0.2955113 0.023935763 0.17122506 -2.4518318 -0.29537782 -0.087885715 0.21090953 -0.12978585 1.3010024 0.06780109 0.124393515 -0.19952929 -0.44700044 0.19679432 0.0581352 -0.4872573 -0.60989463 0.06247329 -0.2539536 0.2530207 0.07396489 0.04049745 -0.29810822 -0.09890909 0.022947881 0.20645645 -0.29331243 -0.18781549 -0.20777622 -0.03197091 0.41597113 -0.14141522 0.09955165 -0.22593147 0.02417893 0.07593367 -0.16698629 -0.08811155 0.41366345 0.14768381 -0.061413456 0.13738239 -0.13693243 0.07178716 -0.4035651 -0.12978742 0.10351697 0.41887414 -0.013004635 0.008169952 0.25116944 -0.39302918 0.23907636 2.4847784 -0.021762306 0.055255324 0.061730385 0.10710764 -0.048803847 -0.15568349 0.21906291 0.124518365 -0.28946158 -0.22109556 -0.2836419 0.18487531 0.1814422 -0.0197796 -0.04975991 -0.35947376 -0.20280027 -0.08629655 0.094944246 0.09728491 -0.13210244 -2.4946954 -0.22408837 -0.39713076
中暑 -0.07768837 -0.015008702 0.04382746 -0.17440085 0.45574704 0.3156261 -0.99351203 -0.36514932 0.036143474 -0.13801636 0.31387427 -0.15736505 0.74022883 -0.20427814 -0.008008236 -0.9949113 0.002560455 -0.3762063 0.11750251 0.26818544 1.8727057 0.30848873 0.05443481 0.29188892 -0.22378169 0.44475228 0.2976613 -0.13526882 -0.32657704 0.36664993 -0.18635365 0.10385312 0.08036323 -0.24920504 -0.25979424 -0.08917129 0.0791177 -0.30136225 0.21145871 0.47558078 0.32403803 -0.4009496 0.1272571 0.45625502 -0.30479923 -0.092939876 0.3446505 0.31262985 -0.41196656 -0.33686128 0.069248036 -0.18942618 -0.11927709 0.25201088 -0.15901779 0.24079493 -0.24159203 0.26818568 0.25163996 0.093823865 -0.07315837 -0.3494134 0.10204121 -0.2477295 0.018418655 0.97527665 -0.09028941 -0.0691603 0.39207473 -0.110277146 -0.057046883 -0.4676769 -0.32047424 0.6233786 0.69060045 0.3202697 -0.24507001 -0.2635623 -0.3138429 -0.44755295 0.31595942 -0.95909345 -0.03507726 -0.042090427 0.1504692 -0.047873892 0.0022460113 -1.00186 0.3252968 -0.1297169
舌下腫痛 0.022545034 -0.13062865 0.110769555 -0.10647889 -0.11955375 0.13328792 -2.6223197 -0.1897059 -0.084264405 0.0054137367 -0.11245417 0.37910292 -0.036867112 0.10188977 0.19598064 -2.6227953 0.15815173 -0.27172703 0.30125287 -0.24828653 1.5907979 -0.29590192 0.09216161 -0.10348738 -0.24391429 -0.23797622 0.3055339 -0.32506198 -0.4668413 -0.056794047 -0.23044944 0.049228698 0.24834262 -0.30457884 -0.2876171 0.10958976 0.17792058 0.10920732 -0.06926258 -0.14196847 -0.1388045 -0.2557705 0.35493952 0.32738265 -0.027666751 -0.07821101 -0.0071364515 -0.277936 -0.09018365 0.05308248 -0.20044169 -0.10972382 0.24087942 0.17590138 0.032132816 0.0165958 -0.21948428 -0.24828665 -0.109694034 0.2604352 0.03070581 -0.3760352 -0.0810139 0.035613094 -0.12884873 2.6008108 -0.012567872 -0.16791718 -0.23732775 0.2374086 -0.1573854 -0.21704653 0.13180551 -0.32370278 -0.34451687 -0.12988329 -0.0398981 0.09521804 0.30993026 -0.18388787 -0.11731834 -0.10403745 0.02439715 -0.16080478 0.25073624 0.12869963 0.05075636 -2.6152658 -0.13921039 -0.051790595
舌強不語 0.24731903 0.013635933 -0.18368737 -0.35633963 -0.045021165 0.16922288 -2.6804657 -0.2801957 -0.007777698 0.23112354 -0.26940897 0.1415659 -0.3097808 0.20645715 -0.03719063 -2.6805513 -0.049192373 -0.3303387 -0.035630517 -0.25641733 1.5659513 -0.30108634 -0.0728973 -0.2093924 -0.07102053 -0.14092934 0.33616307 -0.2514849 -0.2170373 -0.25113192 -0.13159442 -0.07192189 -0.039502937 0.0941525 -0.39947203 0.08805755 -0.14902698 0.22203389 -0.13213342 -0.10001661 -0.24456754 -0.1785355 0.3517901 0.33154386 0.33534738 -0.093560316 -0.2086123 -0.12098472 0.124467984 0.0020628392 0.051004916 -0.055931516 0.20692849 -0.0070563043 -0.0051775537 0.04089422 -0.0002510784 -0.25641808 0.012857764 0.049241964 0.18833652 -0.37549067 -0.045845166 -0.26717842 0.3089652 2.6791544 0.35807103 0.08200738 -0.3141191 -0.2245553 0.083622396 0.07276924 0.24883676 -0.36800617 -0.6159767 -0.24912588 0.23769556 0.17897622 0.17276797 0.06769489 -0.12175652 -0.16022222 0.1775427 -0.027303955 0.07930635 0.22617456 -0.39956057 -2.6867023 -0.25400954 -0.2977648
舌痛 -0.13871098 -0.23513336 -0.15121743 -0.31257424 0.09576227 -0.08349641 -1.5556041 0.13155086 0.47595719 0.2077554 -0.00326832 0.11118683 -0.48611537 0.21538153 0.12967469 -1.5558801 -0.2693927 -0.23341013 -0.015528055 0.3032663 1.3460196 0.45955324 -0.17686886 -0.014510905 0.04216475 0.0887397 -0.022754624 -0.20071183 -0.2971065 -0.10969225 -0.0918053 -0.1341964 0.27231178 -0.24073085 -0.30856073 0.08212196 -0.038761422 0.0074347015 -0.111368194 0.112426236 -0.0071766935 -0.3202406 0.20200416 0.42348742 0.23966478 -0.24727137 0.15637125 -0.07971798 -0.09966655 0.021658177 0.29256567 0.2880075 0.48301995 -0.00034723736 0.18305297 0.3116797 0.02125668 0.30326658 -0.06280435 -0.033355538 0.20457098 -0.0998159 0.25794816 -0.1544467 -0.00056494895 1.5482538 0.36861917 -0.15189661 -0.49852434 -0.104308024 -0.035808336 0.19341002 0.003854976 0.38699466 -0.119188145 -0.0029101344 -0.19925034 0.043351687 -0.14923325 -0.13581073 -0.15990639 -0.018322589 0.034992713 -0.2320785 0.13174587 0.11874825 -0.24535115 -1.5588686 -0.005348617 -0.34359157
舌頭發癢 0.15165924 0.1868202 0.077357434 -0.37838703 0.20963266 0.115673594 -2.547706 -0.041489378 0.015419093 0.10545085 -0.41339958 0.1347046 -0.13261566 0.09654398 0.2658355 -2.5473778 0.16017966 -0.46397138 -0.32241908 -0.2988695 1.798663 0.12319913 -0.15457313 -0.54217774 -0.02052185 -0.11857284 0.007590334 -0.35561666 -0.5786972 -0.30308133 -0.15120903 0.14493261 0.21150167 0.11935793 -0.42008093 0.07158179 -0.29836053 0.53476596 -0.43911335 -0.4045347 -0.49223775 -0.16945842 0.60864276 0.10517599 0.045557138 0.1640266 -0.36238235 -0.15760188 0.057648912 0.14781396 0.09117612 0.13862988 0.72706515 -0.1876599 -0.08903411 0.26717764 -0.3632503 -0.29887 -0.15565301 -0.09900945 0.06988402 -0.16544156 -0.05604158 0.005623586 0.4194244 2.5611038 0.039243057 0.047818642 -0.37249076 0.26615468 -0.13031721 -0.083491705 0.5099983 0.10751952 -0.19658051 -0.51349854 0.113455646 0.5575582 0.43830335 0.1532653 -0.12821409 0.11409518 0.022953365 -0.110652804 -0.083562255 -0.006476944 -0.409709 -2.5600657 -0.5060606 -0.17821068
